|dates|Marion_Kansas_UnitedStates.BLS_EmployedPopulation.data|Marion_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Marion_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Marion_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Kansas_UnitedStates.BLS_UnemploymentRate.data|Marion_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Marion_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Marion_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-07|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-08|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-09|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-10|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-11|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-12|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-13|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-14|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-15|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-16|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-17|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-18|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-19|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-20|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-21|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-22|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-23|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-24|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-25|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-26|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-27|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-28|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-29|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-30|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2020-12-31|5758.0|0|196.0|0|3.29190460194827|0|5954.0|0
0|2021-01-01|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-02|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-03|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-04|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-05|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-06|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-07|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-08|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-09|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-10|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-11|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-12|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-13|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-14|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-15|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-16|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-17|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-18|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-19|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-20|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-21|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-22|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-23|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-24|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-25|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-26|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-27|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-28|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-29|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-30|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-01-31|5590.0|0|241.0|0|4.1330818041502315|0|5831.0|0
0|2021-02-01|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-02|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-03|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-04|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-05|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-06|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-07|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-08|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-09|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-10|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-11|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-12|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-13|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-14|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-15|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-16|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-17|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-18|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-19|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-20|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-21|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-22|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-23|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-24|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-25|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-26|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-27|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-02-28|5618.0|0|152.0|0|2.634315424610052|0|5770.0|0
0|2021-03-01|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-02|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-03|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-04|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-05|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-06|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-07|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-08|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-09|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-10|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-11|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-12|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-13|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-14|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-15|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-16|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-17|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-18|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-19|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-20|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-21|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-22|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-23|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-24|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-25|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-26|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-27|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-28|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-29|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-30|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-03-31|5791.0|0|163.0|0|2.737655357742694|0|5954.0|0
0|2021-04-01|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-02|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-03|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-04|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-05|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-06|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-07|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-08|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-09|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-10|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-11|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-12|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-13|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-14|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-15|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-16|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-17|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-18|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-19|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-20|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-21|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-22|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-23|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-24|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-25|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-26|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-27|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-28|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-29|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-04-30|5657.0|0|144.0|0|2.482330632649543|0|5801.0|0
0|2021-05-01|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-02|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-03|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-04|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-05|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-06|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-07|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-08|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-09|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-10|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-11|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-12|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-13|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-14|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-15|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-16|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-17|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-18|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-19|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-20|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-21|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-22|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-23|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-24|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-25|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-26|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-27|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-28|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-29|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-30|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-05-31|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-01|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-02|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-03|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-04|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-05|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-06|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-07|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-08|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-09|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-10|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-11|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-12|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-13|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-14|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-15|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-16|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-17|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-18|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-19|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-20|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-21|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-22|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-23|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-24|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-25|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-26|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-27|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-28|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-29|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-06-30|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-01|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-02|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-03|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-04|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-05|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-06|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-07|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-08|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-09|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-10|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-11|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-12|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-13|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-14|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-15|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-16|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-17|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-18|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-19|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-20|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-21|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-22|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-23|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-24|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-25|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-26|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-27|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-28|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-29|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-30|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-07-31|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-01|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-02|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-03|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-04|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-05|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-06|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-07|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-08|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-09|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-10|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-11|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-12|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-13|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-14|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-15|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-16|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-17|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-18|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-19|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-20|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-21|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-22|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-23|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-24|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-25|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-26|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-27|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-28|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-29|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-30|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-08-31|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-01|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-02|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-03|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-04|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-05|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-06|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-07|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-08|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-09|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-10|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-11|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-12|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-13|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-14|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-15|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-16|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-17|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-18|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-19|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-20|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-21|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-22|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-23|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-24|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-25|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-26|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-27|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-28|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-29|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-09-30|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-01|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-02|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-03|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-04|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-05|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-06|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-07|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-08|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-09|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-10|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-11|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-12|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-13|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-14|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
0|2021-10-15|5812.0|0|166.0|0|2.776848444295751|0|5978.0|0
