|dates|Graham_Arizona_UnitedStates.BLS_EmployedPopulation.data|Graham_Arizona_UnitedStates.BLS_EmployedPopulation.missing|Graham_Arizona_UnitedStates.BLS_UnemployedPopulation.data|Graham_Arizona_UnitedStates.BLS_UnemployedPopulation.missing|Graham_Arizona_UnitedStates.BLS_UnemploymentRate.data|Graham_Arizona_UnitedStates.BLS_UnemploymentRate.missing|Graham_Arizona_UnitedStates.BLS_LaborForcePopulation.data|Graham_Arizona_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-07|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-08|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-09|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-10|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-11|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-12|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-13|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-14|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-15|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-16|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-17|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-18|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-19|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-20|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-21|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-22|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-23|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-24|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-25|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-26|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-27|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-28|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-29|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-30|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2020-12-31|15449.0|0|958.0|0|5.838971170841714|0|16407.0|0
0|2021-01-01|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-02|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-03|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-04|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-05|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-06|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-07|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-08|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-09|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-10|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-11|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-12|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-13|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-14|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-15|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-16|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-17|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-18|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-19|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-20|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-21|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-22|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-23|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-24|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-25|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-26|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-27|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-28|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-29|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-30|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-01-31|15157.0|0|989.0|0|6.1253561253561255|0|16146.0|0
0|2021-02-01|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-02|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-03|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-04|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-05|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-06|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-07|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-08|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-09|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-10|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-11|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-12|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-13|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-14|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-15|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-16|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-17|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-18|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-19|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-20|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-21|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-22|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-23|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-24|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-25|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-26|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-27|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-02-28|15705.0|0|999.0|0|5.980603448275862|0|16704.0|0
0|2021-03-01|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-02|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-03|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-04|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-05|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-06|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-07|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-08|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-09|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-10|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-11|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-12|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-13|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-14|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-15|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-16|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-17|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-18|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-19|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-20|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-21|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-22|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-23|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-24|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-25|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-26|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-27|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-28|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-29|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-30|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-03-31|15759.0|0|898.0|0|5.391126853575074|0|16657.0|0
0|2021-04-01|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-02|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-03|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-04|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-05|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-06|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-07|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-08|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-09|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-10|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-11|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-12|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-13|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-14|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-15|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-16|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-17|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-18|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-19|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-20|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-21|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-22|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-23|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-24|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-25|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-26|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-27|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-28|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-29|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-04-30|15633.0|0|863.0|0|5.2315712900097|0|16496.0|0
0|2021-05-01|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-02|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-03|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-04|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-05|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-06|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-07|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-08|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-09|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-10|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-11|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-12|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-13|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-14|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-15|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-16|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-17|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-18|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-19|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-20|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-21|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-22|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-23|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-24|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-25|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-26|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-27|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-28|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-29|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-30|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-05-31|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-01|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-02|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-03|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-04|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-05|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-06|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-07|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-08|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-09|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-10|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-11|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-12|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-13|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-14|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-15|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-16|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-17|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-18|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-19|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-20|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-21|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-22|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-23|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-24|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-25|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-26|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-27|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-28|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-29|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-06-30|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-01|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-02|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-03|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-04|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-05|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-06|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-07|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-08|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-09|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-10|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-11|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-12|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-13|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-14|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-15|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-16|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-17|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-18|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-19|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-20|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-21|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-22|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-23|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-24|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-25|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-26|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-27|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-28|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-29|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-30|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-07-31|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-01|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-02|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-03|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-04|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-05|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-06|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-07|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-08|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-09|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-10|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-11|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-12|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-13|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-14|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-15|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-16|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-17|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-18|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-19|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-20|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-21|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-22|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-23|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-24|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-25|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-26|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-27|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-28|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-29|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-30|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-08-31|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-01|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-02|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-03|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-04|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-05|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-06|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-07|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-08|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-09|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-10|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-11|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-12|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-13|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-14|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-15|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-16|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-17|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-18|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-19|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-20|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-21|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-22|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-23|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-24|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-25|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-26|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-27|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-28|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-29|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-09-30|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-01|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-02|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-03|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-04|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-05|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-06|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-07|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-08|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-09|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-10|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-11|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-12|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-13|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-14|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
0|2021-10-15|15561.0|0|910.0|0|5.524861878453039|0|16471.0|0
