|dates|LosAlamos_NewMexico_UnitedStates.BLS_EmployedPopulation.data|LosAlamos_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|LosAlamos_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|LosAlamos_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|LosAlamos_NewMexico_UnitedStates.BLS_UnemploymentRate.data|LosAlamos_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|LosAlamos_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|LosAlamos_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-06|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-07|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-08|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-09|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-10|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-11|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-12|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-13|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-14|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-15|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-16|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-17|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-18|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-19|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-20|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-21|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-22|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-23|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-24|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-25|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-26|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-27|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-28|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-29|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-30|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2020-12-31|10215.0|0|332.0|0|3.147814544420214|0|10547.0|0
0|2021-01-01|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-02|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-03|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-04|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-05|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-06|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-07|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-08|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-09|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-10|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-11|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-12|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-13|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-14|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-15|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-16|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-17|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-18|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-19|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-20|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-21|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-22|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-23|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-24|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-25|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-26|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-27|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-28|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-29|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-30|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-01-31|9918.0|0|369.0|0|3.5870516185476817|0|10287.0|0
0|2021-02-01|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-02|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-03|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-04|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-05|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-06|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-07|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-08|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-09|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-10|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-11|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-12|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-13|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-14|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-15|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-16|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-17|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-18|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-19|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-20|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-21|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-22|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-23|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-24|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-25|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-26|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-27|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-02-28|10072.0|0|340.0|0|3.2654629273914715|0|10412.0|0
0|2021-03-01|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-02|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-03|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-04|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-05|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-06|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-07|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-08|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-09|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-10|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-11|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-12|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-13|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-14|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-15|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-16|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-17|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-18|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-19|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-20|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-21|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-22|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-23|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-24|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-25|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-26|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-27|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-28|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-29|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-30|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-03-31|10052.0|0|317.0|0|3.057189700067509|0|10369.0|0
0|2021-04-01|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-02|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-03|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-04|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-05|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-06|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-07|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-08|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-09|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-10|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-11|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-12|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-13|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-14|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-15|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-16|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-17|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-18|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-19|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-20|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-21|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-22|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-23|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-24|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-25|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-26|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-27|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-28|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-29|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-04-30|10075.0|0|309.0|0|2.975731895223421|0|10384.0|0
0|2021-05-01|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-02|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-03|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-04|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-05|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-06|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-07|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-08|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-09|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-10|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-11|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-12|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-13|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-14|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-15|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-16|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-17|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-18|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-19|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-20|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-21|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-22|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-23|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-24|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-25|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-26|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-27|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-28|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-29|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-30|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-05-31|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-01|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-02|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-03|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-04|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-05|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-06|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-07|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-08|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-09|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-10|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-11|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-12|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-13|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-14|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-15|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-16|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-17|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-18|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-19|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-20|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-21|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-22|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-23|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-24|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-25|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-26|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-27|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-28|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-29|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-06-30|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-01|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-02|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-03|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-04|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-05|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-06|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-07|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-08|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-09|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-10|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-11|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-12|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-13|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-14|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-15|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-16|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-17|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-18|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-19|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-20|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-21|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-22|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-23|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-24|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-25|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-26|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-27|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-28|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-29|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-30|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-07-31|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-01|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-02|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-03|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-04|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-05|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-06|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-07|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-08|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-09|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-10|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-11|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-12|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-13|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-14|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-15|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-16|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-17|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-18|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-19|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-20|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-21|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-22|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-23|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-24|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-25|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-26|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-27|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-28|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-29|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-30|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-08-31|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-01|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-02|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-03|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-04|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-05|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-06|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-07|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-08|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-09|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-10|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-11|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-12|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-13|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-14|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-15|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-16|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-17|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-18|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-19|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-20|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-21|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-22|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-23|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-24|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-25|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-26|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-27|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-28|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-29|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-09-30|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-01|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-02|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-03|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-04|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-05|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-06|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-07|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-08|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-09|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-10|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-11|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-12|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-13|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-14|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
0|2021-10-15|10104.0|0|313.0|0|3.0047038494768166|0|10417.0|0
