|dates|Laclede_Missouri_UnitedStates.BLS_EmployedPopulation.data|Laclede_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Laclede_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Laclede_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Laclede_Missouri_UnitedStates.BLS_UnemploymentRate.data|Laclede_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Laclede_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Laclede_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-04|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-05|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-06|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-07|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-08|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-09|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-10|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-11|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-12|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-13|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-14|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-15|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-16|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-17|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-18|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-19|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-20|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-21|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-22|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-23|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-24|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-25|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-26|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-27|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-28|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-29|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-30|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-31|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2021-01-01|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-02|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-03|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-04|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-05|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-06|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-07|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-08|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-09|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-10|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-11|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-12|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-13|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-14|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-15|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-16|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-17|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-18|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-19|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-20|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-21|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-22|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-23|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-24|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-25|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-26|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-27|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-28|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-29|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-30|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-01-31|15564.0|0|931.0|0|5.644134586238254|0|16495.0|0
0|2021-02-01|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-02|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-03|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-04|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-05|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-06|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-07|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-08|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-09|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-10|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-11|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-12|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-13|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-14|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-15|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-16|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-17|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-18|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-19|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-20|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-21|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-22|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-23|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-24|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-25|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-26|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-27|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-02-28|15600.0|0|903.0|0|5.471732412288675|0|16503.0|0
0|2021-03-01|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-02|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-03|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-04|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-05|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-06|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-07|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-08|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-09|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-10|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-11|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-12|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-13|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-14|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-15|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-16|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-17|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-18|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-19|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-20|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-21|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-22|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-23|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-24|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-25|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-26|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-27|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-28|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-29|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-30|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-03-31|16026.0|0|765.0|0|4.556012149365731|0|16791.0|0
0|2021-04-01|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-02|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-03|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-04|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-05|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-06|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-07|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-08|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-09|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-10|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-11|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-12|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-13|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-14|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-15|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-16|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-17|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-18|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-19|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-20|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-21|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-22|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-23|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-24|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-25|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-26|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-27|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-28|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-29|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-04-30|15715.0|0|666.0|0|4.065685855564373|0|16381.0|0
0|2021-05-01|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-02|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-03|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-04|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-05|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-06|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-07|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-08|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-09|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-10|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-11|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-12|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-13|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-14|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-15|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-16|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-17|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-18|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-19|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-20|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-21|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-22|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-23|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-24|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-25|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-26|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-27|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-28|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-29|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-30|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-05-31|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-01|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-02|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-03|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-04|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-05|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-06|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-07|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-08|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-09|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-10|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-11|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-12|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-13|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-14|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-15|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-16|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-17|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-18|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-19|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-20|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-21|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-22|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-23|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-24|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-25|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-26|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-27|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-28|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-29|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-06-30|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-01|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-02|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-03|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-04|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-05|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-06|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-07|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-08|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-09|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-10|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-11|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-12|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-13|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-14|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-15|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-16|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-17|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-18|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-19|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-20|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-21|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-22|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-23|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-24|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-25|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-26|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-27|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-28|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-29|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-30|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-07-31|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-01|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-02|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-03|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-04|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-05|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-06|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-07|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-08|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-09|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-10|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-11|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-12|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-13|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-14|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-15|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-16|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-17|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-18|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-19|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-20|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-21|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-22|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-23|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-24|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-25|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-26|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-27|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-28|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-29|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-30|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-08-31|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-01|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-02|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-03|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-04|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-05|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-06|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-07|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-08|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-09|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-10|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-11|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-12|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-13|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-14|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-15|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-16|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-17|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-18|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-19|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-20|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-21|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-22|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-23|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-24|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-25|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-26|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-27|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-28|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-29|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-09-30|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-01|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-02|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-03|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-04|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-05|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-06|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-07|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-08|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-09|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-10|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-11|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-12|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-13|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-14|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
0|2021-10-15|15870.0|0|693.0|0|4.18402463321862|0|16563.0|0
