|dates|Hamlin_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Hamlin_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Hamlin_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Hamlin_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Hamlin_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Hamlin_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Hamlin_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Hamlin_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-06|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-07|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-08|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-09|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-10|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-11|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-12|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-13|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-14|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-15|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-16|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-17|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-18|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-19|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-20|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-21|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-22|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-23|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-24|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-25|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-26|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-27|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-28|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-29|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-30|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2020-12-31|3337.0|0|108.0|0|3.134978229317852|0|3445.0|0
0|2021-01-01|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-02|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-03|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-04|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-05|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-06|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-07|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-08|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-09|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-10|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-11|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-12|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-13|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-14|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-15|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-16|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-17|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-18|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-19|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-20|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-21|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-22|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-23|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-24|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-25|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-26|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-27|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-28|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-29|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-30|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-01-31|3225.0|0|94.0|0|2.8321783669780056|0|3319.0|0
0|2021-02-01|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-02|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-03|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-04|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-05|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-06|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-07|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-08|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-09|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-10|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-11|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-12|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-13|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-14|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-15|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-16|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-17|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-18|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-19|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-20|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-21|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-22|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-23|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-24|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-25|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-26|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-27|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-02-28|3290.0|0|99.0|0|2.9212156978459722|0|3389.0|0
0|2021-03-01|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-02|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-03|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-04|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-05|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-06|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-07|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-08|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-09|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-10|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-11|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-12|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-13|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-14|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-15|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-16|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-17|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-18|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-19|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-20|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-21|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-22|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-23|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-24|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-25|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-26|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-27|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-28|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-29|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-30|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-03-31|3333.0|0|89.0|0|2.6008182349503213|0|3422.0|0
0|2021-04-01|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-02|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-03|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-04|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-05|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-06|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-07|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-08|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-09|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-10|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-11|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-12|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-13|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-14|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-15|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-16|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-17|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-18|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-19|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-20|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-21|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-22|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-23|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-24|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-25|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-26|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-27|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-28|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-29|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-04-30|3385.0|0|78.0|0|2.2523823274617385|0|3463.0|0
0|2021-05-01|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-02|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-03|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-04|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-05|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-06|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-07|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-08|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-09|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-10|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-11|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-12|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-13|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-14|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-15|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-16|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-17|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-18|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-19|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-20|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-21|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-22|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-23|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-24|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-25|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-26|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-27|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-28|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-29|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-30|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-05-31|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-01|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-02|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-03|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-04|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-05|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-06|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-07|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-08|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-09|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-10|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-11|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-12|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-13|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-14|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-15|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-16|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-17|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-18|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-19|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-20|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-21|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-22|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-23|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-24|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-25|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-26|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-27|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-28|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-29|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-06-30|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-01|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-02|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-03|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-04|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-05|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-06|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-07|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-08|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-09|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-10|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-11|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-12|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-13|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-14|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-15|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-16|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-17|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-18|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-19|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-20|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-21|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-22|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-23|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-24|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-25|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-26|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-27|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-28|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-29|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-30|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-07-31|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-01|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-02|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-03|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-04|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-05|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-06|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-07|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-08|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-09|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-10|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-11|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-12|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-13|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-14|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-15|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-16|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-17|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-18|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-19|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-20|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-21|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-22|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-23|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-24|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-25|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-26|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-27|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-28|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-29|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-30|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-08-31|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-01|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-02|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-03|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-04|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-05|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-06|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-07|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-08|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-09|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-10|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-11|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-12|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-13|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-14|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-15|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-16|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-17|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-18|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-19|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-20|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-21|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-22|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-23|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-24|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-25|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-26|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-27|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-28|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-29|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-09-30|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-01|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-02|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-03|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-04|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-05|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-06|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-07|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-08|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-09|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-10|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-11|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-12|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-13|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-14|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
0|2021-10-15|3395.0|0|71.0|0|2.048470859780727|0|3466.0|0
