|dates|Moffat_Colorado_UnitedStates.BLS_EmployedPopulation.data|Moffat_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Moffat_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Moffat_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Moffat_Colorado_UnitedStates.BLS_UnemploymentRate.data|Moffat_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Moffat_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Moffat_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-13|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-14|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-15|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-16|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-17|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-18|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-19|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-20|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-21|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-22|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-23|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-24|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-25|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-26|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-27|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-28|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-29|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-30|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2020-12-31|7165.0|0|397.0|0|5.249933879925946|0|7562.0|0
0|2021-01-01|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-02|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-03|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-04|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-05|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-06|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-07|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-08|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-09|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-10|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-11|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-12|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-13|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-14|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-15|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-16|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-17|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-18|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-19|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-20|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-21|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-22|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-23|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-24|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-25|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-26|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-27|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-28|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-29|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-30|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-01-31|7090.0|0|467.0|0|6.179700939526267|0|7557.0|0
0|2021-02-01|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-02|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-03|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-04|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-05|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-06|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-07|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-08|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-09|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-10|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-11|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-12|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-13|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-14|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-15|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-16|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-17|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-18|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-19|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-20|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-21|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-22|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-23|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-24|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-25|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-26|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-27|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-02-28|6997.0|0|499.0|0|6.6568836712913555|0|7496.0|0
0|2021-03-01|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-02|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-03|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-04|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-05|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-06|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-07|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-08|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-09|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-10|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-11|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-12|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-13|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-14|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-15|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-16|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-17|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-18|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-19|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-20|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-21|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-22|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-23|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-24|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-25|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-26|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-27|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-28|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-29|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-30|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-03-31|6929.0|0|478.0|0|6.453354934521399|0|7407.0|0
0|2021-04-01|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-02|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-03|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-04|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-05|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-06|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-07|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-08|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-09|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-10|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-11|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-12|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-13|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-14|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-15|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-16|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-17|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-18|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-19|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-20|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-21|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-22|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-23|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-24|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-25|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-26|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-27|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-28|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-29|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-04-30|7151.0|0|424.0|0|5.597359735973598|0|7575.0|0
0|2021-05-01|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-02|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-03|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-04|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-05|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-06|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-07|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-08|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-09|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-10|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-11|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-12|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-13|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-14|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-15|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-16|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-17|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-18|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-19|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-20|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-21|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-22|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-23|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-24|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-25|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-26|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-27|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-28|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-29|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-30|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-05-31|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-01|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-02|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-03|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-04|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-05|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-06|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-07|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-08|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-09|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-10|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-11|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-12|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-13|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-14|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-15|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-16|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-17|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-18|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-19|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-20|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-21|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-22|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-23|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-24|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-25|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-26|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-27|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-28|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-29|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-06-30|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-01|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-02|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-03|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-04|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-05|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-06|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-07|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-08|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-09|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-10|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-11|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-12|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-13|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-14|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-15|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-16|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-17|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-18|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-19|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-20|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-21|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-22|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-23|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-24|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-25|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-26|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-27|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-28|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-29|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-30|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-07-31|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-01|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-02|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-03|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-04|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-05|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-06|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-07|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-08|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-09|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-10|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-11|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-12|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-13|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-14|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-15|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-16|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-17|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-18|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-19|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-20|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-21|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-22|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-23|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-24|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-25|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-26|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-27|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-28|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-29|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-30|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-08-31|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-01|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-02|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-03|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-04|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-05|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-06|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-07|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-08|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-09|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-10|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-11|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-12|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-13|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-14|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-15|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-16|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-17|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-18|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-19|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-20|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-21|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-22|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-23|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-24|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-25|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-26|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-27|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-28|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-29|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-09-30|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-01|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-02|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-03|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-04|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-05|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-06|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-07|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-08|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-09|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-10|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-11|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-12|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-13|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-14|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
0|2021-10-15|7347.0|0|363.0|0|4.708171206225681|0|7710.0|0
