|dates|Pike_Indiana_UnitedStates.BLS_EmployedPopulation.data|Pike_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Pike_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Pike_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Pike_Indiana_UnitedStates.BLS_UnemploymentRate.data|Pike_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Pike_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Pike_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-07|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-08|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-09|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-10|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-11|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-12|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-13|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-14|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-15|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-16|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-17|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-18|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-19|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-20|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-21|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-22|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-23|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-24|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-25|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-26|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-27|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-28|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-29|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-30|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2020-12-31|6078.0|0|225.0|0|3.569728700618753|0|6303.0|0
0|2021-01-01|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-02|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-03|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-04|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-05|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-06|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-07|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-08|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-09|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-10|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-11|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-12|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-13|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-14|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-15|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-16|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-17|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-18|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-19|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-20|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-21|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-22|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-23|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-24|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-25|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-26|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-27|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-28|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-29|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-30|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-01-31|6100.0|0|293.0|0|4.583137806976381|0|6393.0|0
0|2021-02-01|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-02|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-03|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-04|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-05|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-06|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-07|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-08|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-09|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-10|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-11|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-12|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-13|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-14|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-15|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-16|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-17|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-18|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-19|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-20|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-21|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-22|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-23|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-24|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-25|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-26|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-27|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-02-28|5975.0|0|290.0|0|4.628890662410216|0|6265.0|0
0|2021-03-01|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-02|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-03|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-04|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-05|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-06|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-07|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-08|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-09|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-10|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-11|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-12|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-13|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-14|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-15|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-16|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-17|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-18|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-19|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-20|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-21|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-22|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-23|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-24|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-25|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-26|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-27|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-28|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-29|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-30|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-03-31|6048.0|0|279.0|0|4.409672830725462|0|6327.0|0
0|2021-04-01|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-02|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-03|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-04|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-05|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-06|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-07|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-08|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-09|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-10|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-11|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-12|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-13|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-14|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-15|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-16|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-17|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-18|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-19|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-20|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-21|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-22|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-23|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-24|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-25|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-26|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-27|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-28|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-29|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-04-30|5918.0|0|237.0|0|3.850528025995126|0|6155.0|0
0|2021-05-01|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-02|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-03|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-04|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-05|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-06|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-07|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-08|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-09|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-10|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-11|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-12|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-13|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-14|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-15|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-16|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-17|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-18|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-19|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-20|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-21|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-22|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-23|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-24|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-25|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-26|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-27|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-28|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-29|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-30|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-05-31|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-01|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-02|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-03|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-04|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-05|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-06|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-07|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-08|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-09|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-10|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-11|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-12|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-13|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-14|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-15|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-16|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-17|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-18|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-19|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-20|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-21|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-22|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-23|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-24|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-25|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-26|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-27|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-28|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-29|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-06-30|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-01|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-02|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-03|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-04|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-05|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-06|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-07|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-08|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-09|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-10|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-11|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-12|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-13|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-14|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-15|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-16|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-17|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-18|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-19|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-20|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-21|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-22|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-23|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-24|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-25|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-26|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-27|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-28|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-29|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-30|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-07-31|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-01|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-02|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-03|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-04|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-05|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-06|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-07|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-08|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-09|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-10|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-11|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-12|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-13|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-14|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-15|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-16|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-17|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-18|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-19|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-20|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-21|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-22|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-23|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-24|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-25|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-26|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-27|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-28|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-29|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-30|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-08-31|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-01|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-02|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-03|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-04|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-05|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-06|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-07|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-08|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-09|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-10|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-11|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-12|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-13|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-14|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-15|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-16|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-17|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-18|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-19|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-20|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-21|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-22|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-23|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-24|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-25|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-26|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-27|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-28|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-29|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-09-30|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-01|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-02|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-03|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-04|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-05|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-06|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-07|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-08|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-09|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-10|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-11|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-12|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-13|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-14|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-10-15|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
