|dates|Fergus_Montana_UnitedStates.BLS_EmployedPopulation.data|Fergus_Montana_UnitedStates.BLS_EmployedPopulation.missing|Fergus_Montana_UnitedStates.BLS_UnemployedPopulation.data|Fergus_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Fergus_Montana_UnitedStates.BLS_UnemploymentRate.data|Fergus_Montana_UnitedStates.BLS_UnemploymentRate.missing|Fergus_Montana_UnitedStates.BLS_LaborForcePopulation.data|Fergus_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-10|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-11|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-12|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-13|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-14|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-15|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-16|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-17|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-18|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-19|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-20|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-21|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-22|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-23|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-24|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-25|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-26|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-27|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-28|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-29|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-30|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2020-12-31|5498.0|0|230.0|0|4.01536312849162|0|5728.0|0
0|2021-01-01|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-02|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-03|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-04|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-05|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-06|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-07|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-08|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-09|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-10|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-11|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-12|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-13|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-14|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-15|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-16|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-17|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-18|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-19|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-20|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-21|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-22|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-23|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-24|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-25|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-26|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-27|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-28|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-29|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-30|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-01-31|5474.0|0|280.0|0|4.866180048661801|0|5754.0|0
0|2021-02-01|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-02|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-03|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-04|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-05|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-06|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-07|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-08|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-09|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-10|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-11|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-12|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-13|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-14|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-15|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-16|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-17|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-18|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-19|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-20|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-21|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-22|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-23|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-24|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-25|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-26|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-27|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-02-28|5495.0|0|298.0|0|5.144139478681167|0|5793.0|0
0|2021-03-01|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-02|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-03|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-04|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-05|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-06|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-07|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-08|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-09|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-10|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-11|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-12|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-13|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-14|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-15|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-16|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-17|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-18|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-19|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-20|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-21|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-22|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-23|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-24|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-25|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-26|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-27|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-28|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-29|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-30|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-03-31|5489.0|0|264.0|0|4.588910133843212|0|5753.0|0
0|2021-04-01|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-02|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-03|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-04|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-05|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-06|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-07|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-08|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-09|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-10|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-11|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-12|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-13|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-14|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-15|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-16|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-17|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-18|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-19|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-20|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-21|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-22|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-23|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-24|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-25|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-26|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-27|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-28|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-29|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-04-30|5910.0|0|215.0|0|3.510204081632653|0|6125.0|0
0|2021-05-01|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-02|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-03|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-04|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-05|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-06|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-07|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-08|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-09|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-10|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-11|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-12|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-13|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-14|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-15|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-16|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-17|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-18|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-19|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-20|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-21|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-22|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-23|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-24|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-25|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-26|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-27|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-28|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-29|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-30|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-05-31|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-01|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-02|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-03|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-04|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-05|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-06|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-07|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-08|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-09|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-10|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-11|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-12|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-13|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-14|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-15|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-16|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-17|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-18|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-19|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-20|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-21|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-22|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-23|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-24|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-25|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-26|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-27|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-28|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-29|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-06-30|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-01|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-02|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-03|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-04|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-05|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-06|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-07|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-08|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-09|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-10|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-11|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-12|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-13|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-14|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-15|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-16|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-17|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-18|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-19|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-20|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-21|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-22|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-23|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-24|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-25|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-26|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-27|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-28|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-29|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-30|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-07-31|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-01|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-02|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-03|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-04|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-05|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-06|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-07|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-08|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-09|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-10|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-11|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-12|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-13|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-14|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-15|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-16|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-17|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-18|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-19|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-20|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-21|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-22|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-23|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-24|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-25|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-26|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-27|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-28|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-29|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-30|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-08-31|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-01|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-02|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-03|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-04|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-05|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-06|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-07|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-08|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-09|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-10|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-11|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-12|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-13|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-14|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-15|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-16|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-17|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-18|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-19|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-20|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-21|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-22|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-23|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-24|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-25|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-26|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-27|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-28|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-29|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-09-30|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-01|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-02|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-03|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-04|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-05|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-06|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-07|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-08|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-09|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-10|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-11|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-12|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-13|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-14|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
0|2021-10-15|5875.0|0|160.0|0|2.651201325600663|0|6035.0|0
